Entity,Day,Average surface temperature
Bhutan,7/15/1969,24.14224
Bhutan,8/15/1969,23.760129999999997
Bhutan,9/15/1969,22.247363
Bhutan,10/15/1969,17.853394
Bhutan,11/15/1969,15.1589136
Bhutan,12/15/1969,12.120747
Bhutan,1/15/1970,8.941797
Bhutan,2/15/1970,10.3917769
Bhutan,3/15/1970,13.613279
Bhutan,4/15/1970,17.5089264
Bhutan,5/15/1970,20.757207
Bhutan,6/15/1970,23.1851845
Bhutan,7/15/1970,24.103647000000002
Bhutan,8/15/1970,23.978302
Bhutan,9/15/1970,22.89025
Bhutan,10/15/1970,19.055708000000003
Bhutan,11/15/1970,13.5358813
Bhutan,12/15/1970,11.6459817
Bhutan,1/15/1971,9.4177589
Bhutan,2/15/1971,10.014278514
Bhutan,3/15/1971,13.9128737
Bhutan,4/15/1971,16.9544654
Bhutan,5/15/1971,19.8301
Bhutan,6/15/1971,23.167161999999998
Bhutan,7/15/1971,23.738241000000002
Bhutan,8/15/1971,23.299263
Bhutan,9/15/1971,22.564123000000002
Bhutan,10/15/1971,18.968404
Bhutan,11/15/1971,12.9941912
Bhutan,12/15/1971,11.0350926
Bhutan,1/15/1972,11.1534443
Bhutan,2/15/1972,10.1234205
Bhutan,3/15/1972,14.656559
Bhutan,4/15/1972,16.969953
Bhutan,5/15/1972,20.854457
Bhutan,6/15/1972,23.113540999999998
Bhutan,7/15/1972,24.384716
Bhutan,8/15/1972,23.772799499999998
Bhutan,9/15/1972,22.056984
Bhutan,10/15/1972,18.921591
Bhutan,11/15/1972,13.6782131
Bhutan,12/15/1972,11.5002038
Bhutan,1/15/1973,10.6075363
Bhutan,2/15/1973,11.4662684
Bhutan,3/15/1973,14.275808000000001
Bhutan,4/15/1973,18.761741999999998
Bhutan,5/15/1973,20.883338000000002
Bhutan,6/15/1973,23.050084
Bhutan,7/15/1973,24.410691
Bhutan,8/15/1973,23.857593
Bhutan,9/15/1973,22.595502
Bhutan,10/15/1973,18.638198
Bhutan,11/15/1973,13.8660543
Bhutan,12/15/1973,11.5553074
Bhutan,1/15/1974,9.14742064
Bhutan,2/15/1974,11.5861393
Bhutan,3/15/1974,14.2357335
Bhutan,4/15/1974,18.258606
Bhutan,5/15/1974,20.373998
Bhutan,6/15/1974,23.137245
Bhutan,7/15/1974,23.477880499999998
Bhutan,8/15/1974,23.831664000000004
Bhutan,9/15/1974,22.07389
Bhutan,10/15/1974,20.513362
Bhutan,11/15/1974,14.776179299999999
Bhutan,12/15/1974,10.05701969
Bhutan,1/15/1975,8.967311
Bhutan,2/15/1975,10.96421546
Bhutan,3/15/1975,14.3598027
Bhutan,4/15/1975,18.223095
Bhutan,5/15/1975,20.352103
Bhutan,6/15/1975,23.608083
Bhutan,7/15/1975,23.488688
Bhutan,8/15/1975,23.988791
Bhutan,9/15/1975,22.558346
Bhutan,10/15/1975,20.7428465
Bhutan,11/15/1975,14.543903
Bhutan,12/15/1975,10.7120926
Bhutan,1/15/1976,9.3929309
Bhutan,2/15/1976,12.023291799999999
Bhutan,3/15/1976,14.538323
Bhutan,4/15/1976,17.7222667
Bhutan,5/15/1976,20.328389
Bhutan,6/15/1976,22.802922000000002
Bhutan,7/15/1976,23.789589
Bhutan,8/15/1976,23.362294
Bhutan,9/15/1976,22.519672999999997
Bhutan,10/15/1976,18.425547
Bhutan,11/15/1976,16.323563
Bhutan,12/15/1976,11.8115559
Bhutan,1/15/1977,9.5639218
Bhutan,2/15/1977,11.9507347
Bhutan,3/15/1977,15.745439000000001
Bhutan,4/15/1977,17.469727
Bhutan,5/15/1977,19.574557
Bhutan,6/15/1977,22.975649
Bhutan,7/15/1977,24.405201
Bhutan,8/15/1977,23.922324
Bhutan,9/15/1977,22.747854
Bhutan,10/15/1977,17.7572126
Bhutan,11/15/1977,15.2371354
Bhutan,12/15/1977,10.54177237
Bhutan,1/15/1978,7.6772723
Bhutan,2/15/1978,10.64076805
Bhutan,3/15/1978,13.2127163
Bhutan,4/15/1978,17.160688
Bhutan,5/15/1978,21.209747
Bhutan,6/15/1978,23.878979
Bhutan,7/15/1978,23.951057
Bhutan,8/15/1978,24.2488365
Bhutan,9/15/1978,22.511533999999997
Bhutan,10/15/1978,19.3108015
Bhutan,11/15/1978,14.358998
Bhutan,12/15/1978,11.5116186
Bhutan,1/15/1979,10.5174197
Bhutan,2/15/1979,10.52537304
Bhutan,3/15/1979,13.8751233
Bhutan,4/15/1979,18.290133
Bhutan,5/15/1979,21.750036
Bhutan,6/15/1979,23.969239
Bhutan,7/15/1979,24.041142999999998
Bhutan,8/15/1979,24.228967
Bhutan,9/15/1979,22.161144
Bhutan,10/15/1979,18.170424
Bhutan,11/15/1979,16.2116976
Bhutan,12/15/1979,10.14790173
Bhutan,1/15/1980,8.926389499999999
Bhutan,2/15/1980,10.9784965
Bhutan,3/15/1980,13.6466846
Bhutan,4/15/1980,18.540343
Bhutan,5/15/1980,20.598139
Bhutan,6/15/1980,23.981434
Bhutan,7/15/1980,24.458098
Bhutan,8/15/1980,24.2513
Bhutan,9/15/1980,23.127406999999998
Bhutan,10/15/1980,18.103172999999998
Bhutan,11/15/1980,14.4553995
Bhutan,12/15/1980,13.099622499999999
Bhutan,1/15/1981,8.4772173
Bhutan,2/15/1981,12.2227266
Bhutan,3/15/1981,13.5636814
Bhutan,4/15/1981,17.092897
Bhutan,5/15/1981,20.434264
Bhutan,6/15/1981,23.73574
Bhutan,7/15/1981,24.244964000000003
Bhutan,8/15/1981,24.530135
Bhutan,9/15/1981,22.626755000000003
Bhutan,10/15/1981,19.438997999999998
Bhutan,11/15/1981,13.8797166
Bhutan,12/15/1981,10.7186803
Bhutan,1/15/1982,10.8432965
Bhutan,2/15/1982,9.965197656
Bhutan,3/15/1982,13.433939
Bhutan,4/15/1982,17.105423
Bhutan,5/15/1982,20.784798000000002
Bhutan,6/15/1982,23.4259
Bhutan,7/15/1982,24.291594500000002
Bhutan,8/15/1982,24.342451
Bhutan,9/15/1982,22.759529999999998
Bhutan,10/15/1982,17.883779
Bhutan,11/15/1982,13.4380872
Bhutan,12/15/1982,10.95525545
Bhutan,1/15/1983,7.3745286
Bhutan,2/15/1983,8.8639823
Bhutan,3/15/1983,13.6857252
Bhutan,4/15/1983,16.3347454
Bhutan,5/15/1983,20.455696000000003
Bhutan,6/15/1983,23.679976000000003
Bhutan,7/15/1983,24.442691
Bhutan,8/15/1983,24.279634
Bhutan,9/15/1983,22.972347
Bhutan,10/15/1983,19.620279
Bhutan,11/15/1983,14.2210493
Bhutan,12/15/1983,10.546734
Bhutan,1/15/1984,9.0488413
Bhutan,2/15/1984,11.6835512
Bhutan,3/15/1984,15.4272056
Bhutan,4/15/1984,18.065326
Bhutan,5/15/1984,21.353344
Bhutan,6/15/1984,23.8711195
Bhutan,7/15/1984,23.520415
Bhutan,8/15/1984,24.218597000000003
Bhutan,9/15/1984,21.917019
Bhutan,10/15/1984,20.118931
Bhutan,11/15/1984,12.9627833
Bhutan,12/15/1984,11.4007766
Bhutan,1/15/1985,9.13942325
Bhutan,2/15/1985,10.5711916
Bhutan,3/15/1985,16.4393435
Bhutan,4/15/1985,18.586726
Bhutan,5/15/1985,20.597755
Bhutan,6/15/1985,23.724804
Bhutan,7/15/1985,23.296283
Bhutan,8/15/1985,24.615645999999998
Bhutan,9/15/1985,22.668204
Bhutan,10/15/1985,18.969078
Bhutan,11/15/1985,13.6242683
Bhutan,12/15/1985,12.2209527
Bhutan,1/15/1986,10.7546382
Bhutan,2/15/1986,11.4626759
Bhutan,3/15/1986,14.226146
Bhutan,4/15/1986,17.264846
Bhutan,5/15/1986,19.86614
Bhutan,6/15/1986,23.900714999999998
Bhutan,7/15/1986,24.108806
Bhutan,8/15/1986,24.159888000000002
Bhutan,9/15/1986,22.236583
Bhutan,10/15/1986,17.8370934
Bhutan,11/15/1986,14.8940697
Bhutan,12/15/1986,10.50356215
Bhutan,1/15/1987,9.90107133
Bhutan,2/15/1987,11.8475862
Bhutan,3/15/1987,13.8165839
Bhutan,4/15/1987,17.3635783
Bhutan,5/15/1987,20.288311999999998
Bhutan,6/15/1987,23.97906
Bhutan,7/15/1987,24.223204000000003
Bhutan,8/15/1987,23.748807
Bhutan,9/15/1987,23.244793
Bhutan,10/15/1987,18.785762
Bhutan,11/15/1987,16.049608
Bhutan,12/15/1987,12.973562
Bhutan,1/15/1988,11.3559711
Bhutan,2/15/1988,12.9874806
Bhutan,3/15/1988,14.7358193
Bhutan,4/15/1988,18.602777
Bhutan,5/15/1988,21.135841
Bhutan,6/15/1988,23.695235999999998
Bhutan,7/15/1988,24.566074999999998
Bhutan,8/15/1988,24.076884
Bhutan,9/15/1988,23.242479000000003
Bhutan,10/15/1988,19.66936
Bhutan,11/15/1988,14.212426
Bhutan,12/15/1988,11.9186358
Bhutan,1/15/1989,9.3087237
Bhutan,2/15/1989,10.44287708
Bhutan,3/15/1989,14.257419599999999
Bhutan,4/15/1989,17.455198
Bhutan,5/15/1989,21.450459000000002
Bhutan,6/15/1989,23.484808
Bhutan,7/15/1989,23.960539
Bhutan,8/15/1989,24.0487
Bhutan,9/15/1989,23.011850000000003
Bhutan,10/15/1989,19.821614
Bhutan,11/15/1989,13.588405
Bhutan,12/15/1989,9.4759423
Bhutan,1/15/1990,12.063644
Bhutan,2/15/1990,10.9277126
Bhutan,3/15/1990,12.6822517
Bhutan,4/15/1990,16.662308
Bhutan,5/15/1990,21.469808
Bhutan,6/15/1990,24.462018
Bhutan,7/15/1990,24.447708
Bhutan,8/15/1990,24.436797
Bhutan,9/15/1990,22.989364000000002
Bhutan,10/15/1990,18.788698
Bhutan,11/15/1990,16.265214
Bhutan,12/15/1990,12.145417
Bhutan,1/15/1991,8.1828864
Bhutan,2/15/1991,12.3729978
Bhutan,3/15/1991,15.1547947
Bhutan,4/15/1991,17.828716800000002
Bhutan,5/15/1991,20.936208999999998
Bhutan,6/15/1991,23.751272
Bhutan,7/15/1991,24.819204
Bhutan,8/15/1991,24.275679
Bhutan,9/15/1991,22.942162500000002
Bhutan,10/15/1991,19.115986
Bhutan,11/15/1991,13.758849
Bhutan,12/15/1991,10.27540538
Bhutan,1/15/1992,9.5112403
Bhutan,2/15/1992,9.1785276
Bhutan,3/15/1992,15.696208500000001
Bhutan,4/15/1992,18.331769
Bhutan,5/15/1992,19.819907
Bhutan,6/15/1992,23.344549999999998
Bhutan,7/15/1992,23.779662000000002
Bhutan,8/15/1992,24.226911
Bhutan,9/15/1992,22.933866000000002
Bhutan,10/15/1992,18.855010999999998
Bhutan,11/15/1992,13.7395391
Bhutan,12/15/1992,9.53698766
Bhutan,1/15/1993,9.5456382
Bhutan,2/15/1993,11.6822083
Bhutan,3/15/1993,13.4571784
Bhutan,4/15/1993,17.3713293
Bhutan,5/15/1993,20.745266
Bhutan,6/15/1993,23.173065
Bhutan,7/15/1993,24.395910999999998
Bhutan,8/15/1993,24.425198
Bhutan,9/15/1993,22.845011
Bhutan,10/15/1993,19.883662
Bhutan,11/15/1993,15.347203
Bhutan,12/15/1993,12.6733
Bhutan,1/15/1994,11.0115819
Bhutan,2/15/1994,10.4374117
Bhutan,3/15/1994,14.934236
Bhutan,4/15/1994,17.487451
Bhutan,5/15/1994,21.109477
Bhutan,6/15/1994,24.185731
Bhutan,7/15/1994,25.069521
Bhutan,8/15/1994,24.77527
Bhutan,9/15/1994,23.691512
Bhutan,10/15/1994,18.950696999999998
Bhutan,11/15/1994,12.8140001
Bhutan,12/15/1994,10.6109856
Bhutan,1/15/1995,8.2203224
Bhutan,2/15/1995,10.5383422
Bhutan,3/15/1995,15.0961604
Bhutan,4/15/1995,17.635257000000003
Bhutan,5/15/1995,22.704777
Bhutan,6/15/1995,24.412793
Bhutan,7/15/1995,24.238785999999998
Bhutan,8/15/1995,24.343705
Bhutan,9/15/1995,22.99132
Bhutan,10/15/1995,20.057991
Bhutan,11/15/1995,14.805692
Bhutan,12/15/1995,11.0842975
Bhutan,1/15/1996,9.3387129
Bhutan,2/15/1996,10.95589966
Bhutan,3/15/1996,15.2578764
Bhutan,4/15/1996,17.8750486
Bhutan,5/15/1996,21.377564999999997
Bhutan,6/15/1996,22.948433
Bhutan,7/15/1996,24.259857
Bhutan,8/15/1996,24.309143
Bhutan,9/15/1996,23.085917000000002
Bhutan,10/15/1996,19.570355
Bhutan,11/15/1996,15.624391
Bhutan,12/15/1996,12.191362
Bhutan,1/15/1997,8.8432168
Bhutan,2/15/1997,9.17938936
Bhutan,3/15/1997,14.316414
Bhutan,4/15/1997,15.8640566
Bhutan,5/15/1997,20.212985
Bhutan,6/15/1997,23.097544
Bhutan,7/15/1997,24.687880999999997
Bhutan,8/15/1997,24.25882
Bhutan,9/15/1997,22.509278000000002
Bhutan,10/15/1997,16.904897
Bhutan,11/15/1997,14.238389
Bhutan,12/15/1997,10.24050505
Bhutan,1/15/1998,10.17020842
Bhutan,2/15/1998,11.9605187
Bhutan,3/15/1998,13.3020983
Bhutan,4/15/1998,17.710292
Bhutan,5/15/1998,22.025583
Bhutan,6/15/1998,24.562307999999998
Bhutan,7/15/1998,24.497233
Bhutan,8/15/1998,24.254049
Bhutan,9/15/1998,23.282170999999998
Bhutan,10/15/1998,20.863302
Bhutan,11/15/1998,16.973786
Bhutan,12/15/1998,12.4631746
Bhutan,1/15/1999,10.36557224
Bhutan,2/15/1999,14.1977324
Bhutan,3/15/1999,15.981995999999999
Bhutan,4/15/1999,19.888444999999997
Bhutan,5/15/1999,21.617615999999998
Bhutan,6/15/1999,23.907586
Bhutan,7/15/1999,24.148298
Bhutan,8/15/1999,23.837757
Bhutan,9/15/1999,22.987351
Bhutan,10/15/1999,19.2870245
Bhutan,11/15/1999,15.766529
Bhutan,12/15/1999,11.6239363
Bhutan,1/15/2000,9.54925415
Bhutan,2/15/2000,9.4319082
Bhutan,3/15/2000,13.0758686
Bhutan,4/15/2000,17.976263499999998
Bhutan,5/15/2000,21.884284
Bhutan,6/15/2000,23.989887
Bhutan,7/15/2000,24.423123
Bhutan,8/15/2000,24.339118
Bhutan,9/15/2000,22.308957
Bhutan,10/15/2000,19.53815
Bhutan,11/15/2000,15.3599935
Bhutan,12/15/2000,12.065982
Bhutan,1/15/2001,10.5847302
Bhutan,2/15/2001,12.5931368
Bhutan,3/15/2001,14.076179499999999
Bhutan,4/15/2001,17.7137136
Bhutan,5/15/2001,21.293743
Bhutan,6/15/2001,24.013283
Bhutan,7/15/2001,24.962918000000002
Bhutan,8/15/2001,24.588396
Bhutan,9/15/2001,23.125928000000002
Bhutan,10/15/2001,19.420344999999998
Bhutan,11/15/2001,16.0922537
Bhutan,12/15/2001,11.8392588
Bhutan,1/15/2002,9.51211333
Bhutan,2/15/2002,12.6644962
Bhutan,3/15/2002,14.7609434
Bhutan,4/15/2002,17.7654285
Bhutan,5/15/2002,20.843469
Bhutan,6/15/2002,23.516001000000003
Bhutan,7/15/2002,24.460054999999997
Bhutan,8/15/2002,24.319460999999997
Bhutan,9/15/2002,22.566558999999998
Bhutan,10/15/2002,18.809348
Bhutan,11/15/2002,15.436280700000001
Bhutan,12/15/2002,11.9818678
Bhutan,1/15/2003,9.960900288
Bhutan,2/15/2003,10.64986855
Bhutan,3/15/2003,13.8628778
Bhutan,4/15/2003,18.2956295
Bhutan,5/15/2003,20.370129
Bhutan,6/15/2003,23.492501
Bhutan,7/15/2003,24.297128999999998
Bhutan,8/15/2003,24.920021
Bhutan,9/15/2003,23.558270999999998
Bhutan,10/15/2003,19.983401
Bhutan,11/15/2003,15.822986
Bhutan,12/15/2003,11.4780496
Bhutan,1/15/2004,8.9110577
Bhutan,2/15/2004,11.3581673
Bhutan,3/15/2004,16.8043365
Bhutan,4/15/2004,18.101195
Bhutan,5/15/2004,21.684300999999998
Bhutan,6/15/2004,23.551530999999997
Bhutan,7/15/2004,23.629319000000002
Bhutan,8/15/2004,24.716791
Bhutan,9/15/2004,23.180159
Bhutan,10/15/2004,18.031301499999998
Bhutan,11/15/2004,13.535436
Bhutan,12/15/2004,12.3160927
Bhutan,1/15/2005,10.046445508
Bhutan,2/15/2005,11.9386721
Bhutan,3/15/2005,15.3882236
Bhutan,4/15/2005,17.764332
Bhutan,5/15/2005,20.176622000000002
Bhutan,6/15/2005,23.878914
Bhutan,7/15/2005,24.437851000000002
Bhutan,8/15/2005,24.723602
Bhutan,9/15/2005,23.669822
Bhutan,10/15/2005,18.932434999999998
Bhutan,11/15/2005,14.82088
Bhutan,12/15/2005,12.7078333
Bhutan,1/15/2006,12.607497500000001
Bhutan,2/15/2006,14.723493000000001
Bhutan,3/15/2006,14.863846299999999
Bhutan,4/15/2006,17.46052
Bhutan,5/15/2006,21.621681000000002
Bhutan,6/15/2006,23.725199
Bhutan,7/15/2006,25.253722
Bhutan,8/15/2006,24.6220255
Bhutan,9/15/2006,22.89375
Bhutan,10/15/2006,18.553127
Bhutan,11/15/2006,14.1762576
Bhutan,12/15/2006,12.589547
Bhutan,1/15/2007,10.9590954
Bhutan,2/15/2007,10.4305329
Bhutan,3/15/2007,14.911413
Bhutan,4/15/2007,18.779882
Bhutan,5/15/2007,22.288776
Bhutan,6/15/2007,23.735463000000003
Bhutan,7/15/2007,24.5709095
Bhutan,8/15/2007,24.934226000000002
Bhutan,9/15/2007,23.279644
Bhutan,10/15/2007,20.616199
Bhutan,11/15/2007,15.353641
Bhutan,12/15/2007,12.6578116
Bhutan,1/15/2008,10.9052914
Bhutan,2/15/2008,9.979432018
Bhutan,3/15/2008,15.014666
Bhutan,4/15/2008,18.45429
Bhutan,5/15/2008,21.545847000000002
Bhutan,6/15/2008,23.92474
Bhutan,7/15/2008,24.638804
Bhutan,8/15/2008,24.282295
Bhutan,9/15/2008,23.134454
Bhutan,10/15/2008,18.893487999999998
Bhutan,11/15/2008,15.4079294
Bhutan,12/15/2008,13.840242100000001
Bhutan,1/15/2009,11.899738
Bhutan,2/15/2009,13.4448671
Bhutan,3/15/2009,14.6095567
Bhutan,4/15/2009,19.2444
Bhutan,5/15/2009,21.028735
Bhutan,6/15/2009,24.174041000000003
Bhutan,7/15/2009,25.234164
Bhutan,8/15/2009,24.641886
Bhutan,9/15/2009,23.635170000000002
Bhutan,10/15/2009,20.080728
Bhutan,11/15/2009,15.766276999999999
Bhutan,12/15/2009,12.2783237
Bhutan,1/15/2010,10.74029535
Bhutan,2/15/2010,12.125337
Bhutan,3/15/2010,16.610748
Bhutan,4/15/2010,19.912357
Bhutan,5/15/2010,21.963129
Bhutan,6/15/2010,23.970525000000002
Bhutan,7/15/2010,24.91528
Bhutan,8/15/2010,24.999237
Bhutan,9/15/2010,23.478
Bhutan,10/15/2010,20.242351
Bhutan,11/15/2010,16.6313763
Bhutan,12/15/2010,12.03239
Bhutan,1/15/2011,9.15324813
Bhutan,2/15/2011,11.905520600000001
Bhutan,3/15/2011,15.1407647
Bhutan,4/15/2011,17.497936
Bhutan,5/15/2011,21.575001
Bhutan,6/15/2011,24.36645
Bhutan,7/15/2011,24.66415
Bhutan,8/15/2011,24.432397
Bhutan,9/15/2011,23.686639999999997
Bhutan,10/15/2011,19.579475000000002
Bhutan,11/15/2011,14.632862
Bhutan,12/15/2011,12.6032221
Bhutan,1/15/2012,8.3319299
Bhutan,2/15/2012,11.9880567
Bhutan,3/15/2012,14.2421684
Bhutan,4/15/2012,17.9118185
Bhutan,5/15/2012,21.47388
Bhutan,6/15/2012,24.541657999999998
Bhutan,7/15/2012,25.045603
Bhutan,8/15/2012,25.08177
Bhutan,9/15/2012,23.473021
Bhutan,10/15/2012,18.863762
Bhutan,11/15/2012,14.7080064
Bhutan,12/15/2012,12.0513568
Bhutan,1/15/2013,9.64528474
Bhutan,2/15/2013,12.551455
Bhutan,3/15/2013,15.345111
Bhutan,4/15/2013,18.005101
Bhutan,5/15/2013,21.821489
Bhutan,6/15/2013,24.917545
Bhutan,7/15/2013,25.024299
Bhutan,8/15/2013,24.669943
Bhutan,9/15/2013,23.571846
Bhutan,10/15/2013,19.681696000000002
Bhutan,11/15/2013,15.0525465
Bhutan,12/15/2013,11.3175662
Bhutan,1/15/2014,10.73686785
Bhutan,2/15/2014,11.9477686
Bhutan,3/15/2014,14.351864299999999
Bhutan,4/15/2014,17.807813
Bhutan,5/15/2014,21.256601
Bhutan,6/15/2014,24.965804
Bhutan,7/15/2014,25.356607
Bhutan,8/15/2014,24.572844
Bhutan,9/15/2014,23.177965999999998
Bhutan,10/15/2014,19.112858000000003
Bhutan,11/15/2014,16.0796003
Bhutan,12/15/2014,12.6960096
Bhutan,1/15/2015,9.85983087
Bhutan,2/15/2015,11.7724491
Bhutan,3/15/2015,15.298649000000001
Bhutan,4/15/2015,17.651063999999998
Bhutan,5/15/2015,21.590930999999998
Bhutan,6/15/2015,24.072828
Bhutan,7/15/2015,24.955279
Bhutan,8/15/2015,24.462404
Bhutan,9/15/2015,23.868629
Bhutan,10/15/2015,19.509287999999998
Bhutan,11/15/2015,15.7830887
Bhutan,12/15/2015,10.998953
Bhutan,1/15/2016,9.1625163
Bhutan,2/15/2016,13.673729
Bhutan,3/15/2016,15.663329000000001
Bhutan,4/15/2016,19.584640999999998
Bhutan,5/15/2016,21.047708
Bhutan,6/15/2016,24.549557
Bhutan,7/15/2016,24.699961
Bhutan,8/15/2016,25.380592999999998
Bhutan,9/15/2016,23.985728
Bhutan,10/15/2016,20.496702
Bhutan,11/15/2016,16.61904
Bhutan,12/15/2016,14.6410294
Bhutan,1/15/2017,9.86121188
Bhutan,2/15/2017,13.481322
Bhutan,3/15/2017,14.325893
Bhutan,4/15/2017,18.825456
Bhutan,5/15/2017,21.533132000000002
Bhutan,6/15/2017,24.497466000000003
Bhutan,7/15/2017,25.174589
Bhutan,8/15/2017,25.21144
Bhutan,9/15/2017,24.290322
Bhutan,10/15/2017,20.653381
Bhutan,11/15/2017,15.4084105
Bhutan,12/15/2017,14.8030252
Bhutan,1/15/2018,11.5960883
Bhutan,2/15/2018,13.0389485
Bhutan,3/15/2018,14.9314466
Bhutan,4/15/2018,18.047826
Bhutan,5/15/2018,20.978921
Bhutan,6/15/2018,24.63127
Bhutan,7/15/2018,25.446948
Bhutan,8/15/2018,25.415412
Bhutan,9/15/2018,23.9374075
Bhutan,10/15/2018,18.259698
Bhutan,11/15/2018,14.7498
Bhutan,12/15/2018,10.6394969
Bhutan,1/15/2019,9.0822398
Bhutan,2/15/2019,11.453724600000001
Bhutan,3/15/2019,14.180975400000001
Bhutan,4/15/2019,18.171037
Bhutan,5/15/2019,21.341295000000002
Bhutan,6/15/2019,24.55037
Bhutan,7/15/2019,24.916803
Bhutan,8/15/2019,25.765940999999998
Bhutan,9/15/2019,23.7292385
Bhutan,10/15/2019,20.180155
Bhutan,11/15/2019,17.2709436
Bhutan,12/15/2019,11.1196686
Bhutan,1/15/2020,9.73588195
Bhutan,2/15/2020,11.3634343
Bhutan,3/15/2020,14.588114000000001
Bhutan,4/15/2020,16.7414064
Bhutan,5/15/2020,20.354124
Bhutan,6/15/2020,24.213411
Bhutan,7/15/2020,24.954238
Bhutan,8/15/2020,25.738654
Bhutan,9/15/2020,24.330064
Bhutan,10/15/2020,21.966864
Bhutan,11/15/2020,15.6584673
Bhutan,12/15/2020,13.0360906
Bhutan,1/15/2021,12.4180915
Bhutan,2/15/2021,12.538261
Bhutan,3/15/2021,15.428481999999999
Bhutan,4/15/2021,17.534699
Bhutan,5/15/2021,21.020363
Bhutan,6/15/2021,24.454544
Bhutan,7/15/2021,25.251528
Bhutan,8/15/2021,25.197041
Bhutan,9/15/2021,24.101045999999997
Bhutan,10/15/2021,21.553643
Bhutan,11/15/2021,16.270986999999998
Bhutan,12/15/2021,12.211928
Bhutan,1/15/2022,9.10943013
Bhutan,2/15/2022,9.5644894
Bhutan,3/15/2022,16.7671795
Bhutan,4/15/2022,19.751221
Bhutan,5/15/2022,21.985535
Bhutan,6/15/2022,23.978457999999996
Bhutan,7/15/2022,25.549566
Bhutan,8/15/2022,25.750485
Bhutan,9/15/2022,24.202385
Bhutan,10/15/2022,20.277348500000002
Bhutan,11/15/2022,15.8137984
Bhutan,12/15/2022,13.594305
Bhutan,1/15/2023,11.8233213
Bhutan,2/15/2023,13.742837
Bhutan,3/15/2023,15.384976
Bhutan,4/15/2023,18.429917
Bhutan,5/15/2023,20.560945
Bhutan,6/15/2023,23.988856
Bhutan,7/15/2023,25.398792
Bhutan,8/15/2023,25.470097000000003
Bhutan,9/15/2023,24.569917000000004
Bhutan,10/15/2023,19.862074
Bhutan,11/15/2023,15.803176
Bhutan,12/15/2023,13.278090200000001
Bhutan,1/15/2024,9.9076816
Bhutan,2/15/2024,11.7764593
Bhutan,3/15/2024,15.500486
Bhutan,4/15/2024,19.231386999999998
Bhutan,5/15/2024,21.537199
India,1/15/1940,27.028975
India,2/15/1940,29.129720000000002
India,3/15/1940,31.74259
India,4/15/1940,36.641836
India,5/15/1940,38.937186999999994
India,6/15/1940,38.373048999999995
India,7/15/1940,35.784939
India,8/15/1940,34.549326
India,9/15/1940,34.543373
India,10/15/1940,33.813098999999994
India,11/15/1940,31.060935999999998
India,12/15/1940,27.32025
India,1/15/1941,26.860128
India,2/15/1941,30.437988
India,3/15/1941,33.746122
India,4/15/1941,36.969536
India,5/15/1941,39.891613
India,6/15/1941,37.788454
India,7/15/1941,35.862438
India,8/15/1941,35.043085000000005
India,9/15/1941,34.629517
India,10/15/1941,33.957482999999996
India,11/15/1941,30.629747000000002
India,12/15/1941,28.325172
India,1/15/1942,27.1969
India,2/15/1942,30.105387
India,3/15/1942,34.787707999999995
India,4/15/1942,37.52987
India,5/15/1942,39.099733
India,6/15/1942,38.170935
India,7/15/1942,34.921786999999995
India,8/15/1942,34.75198
India,9/15/1942,34.1606
India,10/15/1942,33.294610000000006
India,11/15/1942,30.68766
India,12/15/1942,27.502865
India,1/15/1943,27.575733
India,2/15/1943,30.2225
India,3/15/1943,34.387787
India,4/15/1943,35.978495
India,5/15/1943,38.729744
India,6/15/1943,36.621468
India,7/15/1943,35.064722
India,8/15/1943,34.361661999999995
India,9/15/1943,34.088436
India,10/15/1943,32.515583
India,11/15/1943,29.561363
India,12/15/1943,27.075043
India,1/15/1944,27.13267
India,2/15/1944,29.092610999999998
India,3/15/1944,32.830961
India,4/15/1944,36.930409999999995
India,5/15/1944,40.944728999999995
India,6/15/1944,39.053585
India,7/15/1944,35.583357
India,8/15/1944,35.386246
India,9/15/1944,35.043541000000005
India,10/15/1944,33.276737
India,11/15/1944,30.220053
India,12/15/1944,28.316689
India,1/15/1945,26.170828
India,2/15/1945,28.81714
India,3/15/1945,34.324315999999996
India,4/15/1945,36.700579
India,5/15/1945,40.075958
India,6/15/1945,39.526077
India,7/15/1945,35.699104000000005
India,8/15/1945,35.58428
India,9/15/1945,35.080420000000004
India,10/15/1945,33.174837
India,11/15/1945,29.627481
India,12/15/1945,26.309196
India,1/15/1946,27.360271
India,2/15/1946,30.55108
India,3/15/1946,34.335836
India,4/15/1946,38.056143
India,5/15/1946,39.930291999999994
India,6/15/1946,38.381413
India,7/15/1946,36.252909
India,8/15/1946,35.215208
India,9/15/1946,35.451487
India,10/15/1946,33.995089
India,11/15/1946,30.157888
India,12/15/1946,27.386851999999998
India,1/15/1947,26.725773
India,2/15/1947,29.192188
India,3/15/1947,34.325714000000005
India,4/15/1947,38.14686
India,5/15/1947,40.796993
India,6/15/1947,39.703407
India,7/15/1947,36.497025
India,8/15/1947,35.683813
India,9/15/1947,34.74378
India,10/15/1947,32.939554
India,11/15/1947,30.617855
India,12/15/1947,27.67168
India,1/15/1948,27.027555
India,2/15/1948,28.8906
India,3/15/1948,33.52679
India,4/15/1948,38.111433000000005
India,5/15/1948,40.374044
India,6/15/1948,39.321781
India,7/15/1948,36.412666
